display_name,unique_label,team,pos,cost,own,player_code,full_name,team_code,name_ambiguous,player,cold_start,model_total,model_gw1_6,value_per_m,model_gw1,model_gw2,model_gw3,model_gw4,model_gw5,model_gw6,model_gw7,model_gw8,model_gw9,model_gw10,ffs_total,ffs_value_per_m,ffs_gw1,ffs_gw2,ffs_gw3,ffs_gw4,ffs_gw5,ffs_gw6,ffs_minus_model_1_6,solio_gw1,ffs_matched,model_attack_pts,model_cs_pts,model_defcon_pts,model_sd_mean,model_p95_mean,p_start_prior,exp_minutes,exp_minutes_src,minutes_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,pen_order,fk_order,corner_order,pl_apps,pl_minutes,pl_xg,pl_xa,pl_xg90,pl_xa90,pl_shots,pl_goals,pl_assists,xi_starts,xi_sheets,xi_rate,pre_minutes,pre_apps,pre_mean_minutes,pre_xg,pre_xa,own_att_strength,own_def_strength,own_att_rank,own_def_rank,own_market_z,own_blended_elo,title_odds_dec,releg_odds_dec,xga_env,ppda_2627,press_factor,promoted,ffs_price
Benda,Benda (NFO),Nott'm Forest,GK,4.5,0.1,428971,Steven Benda,NFO,False,Benda,True,5.95,3.7100000000000004,1.3222222222222222,0.66,0.42,0.66,0.56,0.8,0.61,0.54,0.71,0.49,0.51,0.04,0.008888888888888889,0.0,0.0,0.01,0.01,0.01,0.01,-3.6700000000000004,,True,3.29,2.66,0.0,1.5676,5.157,0.1645953916028954,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,,,,,,,,,,,,,,,,,,-0.0456385418439161,0.0051716257511739,13,6,-0.1703073359666486,1822.0,151.0,12.0,1.395107616469235,11.5,1.058773755013881,0,4.5
Monga,Monga (MCI),Man City,MID,5.0,0.0,649208,Jeremy Monga,MCI,False,Monga,True,5.94,3.58,1.1880000000000002,0.61,0.57,0.67,0.53,0.62,0.58,0.65,0.54,0.62,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58,,True,5.006,0.583,0.351,2.0806999999999998,3.0,0.134915478038404,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.3979137564561784,0.3023979198869594,1,2,1.5720974480619654,1971.0,3.5,67.0,1.0050081070657415,12.3,0.9984810217456443,0,5.0
M.Sarr,M.Sarr (CHE),Chelsea,DEF,4.5,0.1,574458,Mamadou Sarr,CHE,False,M.Sarr,True,5.9,3.4899999999999998,1.3111111111111111,0.54,0.57,0.44,0.87,0.5,0.57,0.59,0.69,0.53,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4899999999999998,,True,3.1110000000000007,1.832,0.957,1.9273,4.5074,0.1162104420208675,87.5,positional fallback,0.0,0.0925743273925264,0.0465076273778755,8.421520428158146,0.0,,,,9.0,100.0,0.35,0.00202731,0.31499999999999995,0.001824579,0.0,0.0,0.0,1.0,10.0,0.1,46.0,3.0,15.333333333333334,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,4.5
Rulli,Rulli (MCI),Man City,GK,5.0,0.0,106921,Gerónimo Rulli,MCI,False,Rulli,True,5.85,3.37,1.17,0.56,0.52,0.7,0.44,0.68,0.47,0.71,0.55,0.62,0.6,0.53,0.10600000000000001,0.08,0.08,0.1,0.08,0.1,0.09,-2.84,,True,2.9079999999999995,2.942,0.0,1.7086,5.608,0.1335212967605783,89.9,positional fallback,0.0,0.0032309505268729,0.0030029169843174,2.7050330449672813,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.3979137564561784,0.3023979198869594,1,2,1.5720974480619654,1971.0,3.5,67.0,1.0050081070657415,12.3,0.9984810217456443,0,5.0
Gillespie,Gillespie (NEW),Newcastle,GK,4.5,0.0,81441,Mark Gillespie,NEW,False,Gillespie,True,5.82,3.4499999999999997,1.2933333333333334,0.48,0.48,0.5,0.53,0.83,0.63,0.61,0.6,0.64,0.53,0.04,0.008888888888888889,0.0,0.0,0.01,0.01,0.01,0.01,-3.4099999999999997,,True,3.366,2.454,0.0,1.5362,4.255,0.1908514531161159,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,0.0770729134891279,-0.0857761118046507,10,16,0.4131237756486222,1838.0,34.0,11.0,1.387198849514487,10.0,1.1934362314133091,0,4.5
Jaouen,Jaouen (NEW),Newcastle,GK,4.5,0.0,554578,Ewen Jaouen,NEW,False,Jaouen,True,5.82,3.52,1.2933333333333334,0.44,0.54,0.51,0.54,0.86,0.63,0.59,0.59,0.63,0.48,0.49,0.10888888888888888,0.06,0.07,0.08,0.08,0.1,0.1,-3.0300000000000002,,True,3.297,2.523,0.0,1.5708,4.706,0.1908514531161159,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,,,,,,,,,,,,,156.0,3.0,52.0,0.0,0.0,0.0770729134891279,-0.0857761118046507,10,16,0.4131237756486222,1838.0,34.0,11.0,1.387198849514487,10.0,1.1934362314133091,0,4.5
Szmodics,Szmodics (IPS),Ipswich,MID,5.0,0.0,172453,Sam Szmodics,IPS,False,Szmodics,False,5.8,3.4600000000000004,1.16,0.6,0.57,0.6,0.54,0.55,0.6,0.5,0.6,0.62,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4600000000000004,,True,5.7620000000000005,0.023,0.015,1.2692,1.0,0.01,77.36495726495727,player history,500.5,0.3353510115257516,0.05044897091909,8.4,0.0,,,,,,,,,,,,,,,,,,,,,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,5.0
Morita,Morita (HUL),Hull,MID,5.0,0.0,445028,Hidemasa Morita,HUL,False,Morita,True,5.8,3.4399999999999995,1.16,0.57,0.58,0.57,0.55,0.57,0.6,0.56,0.6,0.67,0.51,1.55,0.31,0.23,0.25,0.27,0.24,0.26,0.3,-1.8899999999999995,,True,5.152,0.258,0.39,1.5997,2.7,0.1950438457101378,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,,,,,,-0.4519100791990885,-0.454055750336764,20,20,-1.5007189863388086,1533.0,1001.0,1.26,2.241860660354812,13.5,0.876626488060625,1,5.0
Ömür,Ömür (HUL),Hull,MID,5.0,0.0,208481,Abdülkadir Ömür,HUL,False,Ömür,True,5.78,3.4599999999999995,1.1560000000000001,0.6,0.54,0.59,0.57,0.57,0.59,0.58,0.58,0.65,0.51,7.11,1.4220000000000002,1.18,1.25,1.24,1.07,1.13,1.24,3.650000000000001,,True,5.095000000000001,0.257,0.428,1.6605999999999999,2.8,0.1950438457101378,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,12.0,1.0,12.0,0.0,0.0,-0.4519100791990885,-0.454055750336764,20,20,-1.5007189863388086,1533.0,1001.0,1.26,2.241860660354812,13.5,0.876626488060625,1,5.0
Iroegbunam,Iroegbunam (EVE),Everton,MID,5.0,0.0,490094,Tim Iroegbunam,EVE,False,Iroegbunam,False,5.77,3.4599999999999995,1.154,0.57,0.54,0.58,0.57,0.59,0.61,0.58,0.54,0.58,0.62,2.6,0.52,0.61,0.4,0.39,0.38,0.43,0.39,-0.8599999999999994,,True,5.707999999999999,0.024,0.038,0.9277000000000001,1.0,0.01,81.68057851239669,player history,1759.0,0.1128245857523479,0.0481332435950858,10.871232456476724,0.0,,,,32.0,1477.0,0.58,0.7664849300000001,0.03534190927555856,0.04670524285714286,12.0,0.0,3.0,17.0,35.0,0.4857142857142857,19.0,1.0,19.0,0.0,0.0,-0.0485965292955978,-0.0016800106760029,14,8,-0.3604498186276618,1803.0,251.0,13.0,1.3469411290581967,14.0,0.8592747333873535,0,5.0
Millar,Millar (HUL),Hull,MID,5.0,0.1,232905,Liam Millar,HUL,False,Millar,True,5.77,3.46,1.154,0.59,0.57,0.56,0.55,0.59,0.6,0.55,0.59,0.64,0.52,4.779999999999999,0.9559999999999998,0.8,0.83,0.84,0.72,0.76,0.83,1.3199999999999994,,True,5.036999999999999,0.256,0.477,1.4718,2.7,0.2107947480093586,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,75.0,2.0,37.5,0.0,0.0,-0.4519100791990885,-0.454055750336764,20,20,-1.5007189863388086,1533.0,1001.0,1.26,2.241860660354812,13.5,0.876626488060625,1,5.0
Meslier,Meslier (ARS),Arsenal,GK,5.0,0.0,437495,Illan Meslier,ARS,False,Meslier,True,5.68,3.41,1.136,0.65,0.52,0.49,0.59,0.56,0.6,0.56,0.57,0.46,0.67,0.57,0.11399999999999999,0.09,0.08,0.09,0.1,0.09,0.12,-2.8400000000000003,,True,2.5409999999999995,3.1390000000000002,0.0,1.6856000000000002,6.51,0.1361417262503125,89.9,positional fallback,0.0,0.0032309505268729,0.0030029169843174,2.7050330449672813,0.0,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,101.0,4.0,25.25,0.0,0.0,0.306541748174989,0.5456367033856973,2,1,1.7079738846388108,2064.0,2.5,101.0,0.7593381876414202,10.05,1.1953980873144028,0,5.0
Valdimarsson,Valdimarsson (BRE),Brentford,GK,4.5,0.1,507433,Hákon Rafn Valdimarsson,BRE,False,Valdimarsson,True,5.67,3.31,1.26,0.62,0.5,0.64,0.48,0.55,0.52,0.56,0.68,0.61,0.51,0.5,0.1111111111111111,0.07,0.07,0.09,0.08,0.09,0.1,-2.81,,True,3.094,2.576,0.0,1.5558,5.157,0.1637322241096855,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,15.0,90.0,0.0,0.00085626,0.0,0.00085626,0.0,0.0,0.0,1.0,37.0,0.02702702702702703,0.0,1.0,0.0,0.0,0.0,0.1430094199147795,-0.010658247439459,7,9,-0.3895837925260162,1837.0,251.0,11.0,1.3527334738773589,13.0,0.9307068915414188,0,4.5
Reijnders,Reijnders (MCI),Man City,MID,6.0,0.1,433036,Tijjani Reijnders,MCI,False,Reijnders,False,5.66,3.3699999999999997,0.9433333333333334,0.57,0.5,0.65,0.54,0.57,0.54,0.68,0.53,0.55,0.52,1.25,0.20833333333333334,0.27,0.19,0.22,0.17,0.22,0.18,-2.1199999999999997,,True,5.632000000000001,0.028,0.0,1.5361,1.7253999999999998,0.01,80.51409691629955,player history,1623.0,0.3592923320034136,0.1056687849020233,6.093449967996587,0.0,,,,36.0,1623.0,4.65,2.21191981,0.2578558225508318,0.12265729075785581,49.0,5.0,3.0,19.0,38.0,0.5,135.0,3.0,67.5,0.0,0.0,0.3979137564561784,0.3023979198869594,1,2,1.5720974480619654,1971.0,3.5,67.0,1.0050081070657415,12.3,0.9984810217456443,0,6.0
Benitez,Benitez (CRY),Crystal Palace,GK,4.5,0.1,121709,Walter Benítez,CRY,False,Benitez,True,5.66,3.44,1.2577777777777779,0.6,0.35,0.56,0.73,0.57,0.63,0.51,0.63,0.56,0.52,0.4600000000000001,0.10222222222222224,0.06,0.06,0.07,0.09,0.08,0.1,-2.98,,True,3.033,2.6270000000000002,0.0,1.5579,5.1795,0.1688051648801846,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,15.0,90.0,0.0,0.00188093,0.0,0.00188093,0.0,0.0,0.0,1.0,36.0,0.027777777777777776,149.0,3.0,49.666666666666664,0.0,0.0,-0.1171465215222359,0.0042638165422642,16,7,-0.2542419079126018,1804.0,151.0,7.5,1.3534243888033963,11.5,1.066056186213018,0,4.5
Nyoni,Nyoni (LIV),Liverpool,MID,5.0,0.0,591386,Trey Nyoni,LIV,False,Nyoni,True,5.63,3.4299999999999997,1.126,0.61,0.48,0.65,0.58,0.56,0.55,0.55,0.6,0.51,0.54,0.12,0.024,0.0,0.01,0.02,0.02,0.03,0.04,-3.3099999999999996,,True,4.77,0.4,0.45999999999999996,1.8801999999999999,3.0,0.1460317834601467,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,16.0,21.0,0.37,0.0193528,1.5857142857142856,0.08294057142857143,1.0,0.0,0.0,0.0,29.0,0.0,273.0,6.0,45.5,0.0,0.0,0.2217904378795187,-0.0207728027571259,4,13,1.3549493323437265,1911.0,6.0,51.0,1.4367612878896527,9.9,1.2427165780373892,0,5.0
Akintola,Akintola (HUL),Hull,MID,5.0,0.0,213292,David Akintola,HUL,False,Akintola,True,5.6,3.35,1.1199999999999999,0.56,0.54,0.56,0.55,0.56,0.58,0.54,0.59,0.62,0.5,2.67,0.534,0.41,0.44,0.46,0.41,0.44,0.51,-0.6800000000000002,,True,4.944,0.252,0.40399999999999997,1.6102,2.7,0.1950438457101378,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,,,,,,-0.4519100791990885,-0.454055750336764,20,20,-1.5007189863388086,1533.0,1001.0,1.26,2.241860660354812,13.5,0.876626488060625,1,5.0
D.Essugo,D.Essugo (CHE),Chelsea,MID,4.5,0.2,491007,Dário Luís Essugo,CHE,False,D.Essugo,True,5.54,3.33,1.231111111111111,0.54,0.5,0.46,0.73,0.5,0.6,0.52,0.6,0.56,0.54,0.46,0.10222222222222223,0.08,0.09,0.06,0.08,0.07,0.08,-2.87,,True,4.765000000000001,0.404,0.371,1.9606000000000001,3.0,0.1257336126466237,83.1,positional fallback,0.0,0.1780987351903563,0.0833402645216931,8.189865176177413,0.0,,,,3.0,26.0,0.0,0.00842841,0.0,0.02917526538461539,0.0,0.0,0.0,0.0,10.0,0.0,114.0,5.0,28.5,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,4.5
Collyer,Collyer (MUN),Man United,MID,5.0,0.0,490881,Toby Collyer,MUN,False,Collyer,True,5.51,3.3499999999999996,1.1019999999999999,0.67,0.59,0.51,0.49,0.5,0.59,0.51,0.58,0.52,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3499999999999996,,True,4.720000000000001,0.427,0.363,1.9225,3.0,0.1330681504571248,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,119.0,4.0,29.75,0.0,0.0,0.2911586787820938,0.036515569746031,3,5,1.2388665527515443,1915.0,7.0,34.0,1.2712178238678356,12.0,1.0271008142253517,0,5.0
Ugarte,Ugarte (MUN),Man United,MID,5.0,0.0,232112,Manuel Ugarte Ribeiro,MUN,False,Ugarte,False,5.49,3.2899999999999996,1.098,0.59,0.56,0.52,0.52,0.53,0.57,0.53,0.57,0.53,0.56,1.08,0.21600000000000003,0.0,0.0,0.0,0.15,0.39,0.54,-2.2099999999999995,,True,5.412,0.017,0.061,0.9836,1.0,0.01,81.42657657657657,player history,1770.5,0.1218344403816212,0.0387163565931574,12.69701086956522,0.0,,,,32.0,876.0,0.72,0.19675893,0.07397260273972603,0.020214958561643837,13.0,0.0,0.0,7.0,36.0,0.19444444444444445,,,,,,0.2911586787820938,0.036515569746031,3,5,1.2388665527515443,1915.0,7.0,34.0,1.2712178238678356,12.0,1.0271008142253517,0,5.0
Xavi,Xavi (TOT),Tottenham,MID,6.0,0.0,493362,Xavi Simons,TOT,False,Xavi,False,5.46,3.2200000000000006,0.91,0.53,0.55,0.52,0.54,0.55,0.53,0.63,0.52,0.56,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2200000000000006,,True,5.411,0.03,0.019,1.2456999999999998,1.0,0.01,81.71603375527425,player history,1747.0,0.3562242678411146,0.1944639474598904,7.806952910442763,0.0,3.0,2.0,6.0,28.0,1747.0,3.14,4.14424142,0.16176302232398398,0.21349841316542645,42.0,2.0,5.0,19.0,28.0,0.6785714285714286,,,,,,-0.0511239337666682,-0.1320343685467415,15,17,0.4131043967098503,1777.0,41.0,17.0,1.5616840436848023,10.0,1.2135919166562028,0,6.0
Mheuka,Mheuka (CHE),Chelsea,FWD,4.5,0.3,567119,Shumaira Mheuka,CHE,False,Mheuka,True,5.33,3.27,1.1844444444444444,0.52,0.48,0.43,0.76,0.5,0.58,0.47,0.59,0.55,0.46,0.09,0.02,0.0,0.01,0.01,0.02,0.02,0.03,-3.18,,True,5.2940000000000005,0.0,0.036000000000000004,2.0111,2.0,0.105385223298501,81.5,positional fallback,0.0,0.3429617781434363,0.0484810550629663,4.432345205189561,0.0,,,,1.0,1.0,0.0,0.00013524,0.0,0.012171600000000001,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,4.5
Barco,Barco (CHE),Chelsea,MID,5.5,0.1,543158,Valentín Barco,CHE,False,Barco,True,5.32,3.1599999999999993,0.9672727272727273,0.51,0.47,0.42,0.74,0.47,0.55,0.51,0.6,0.53,0.51,0.09,0.01636363636363636,0.0,0.01,0.01,0.02,0.02,0.03,-3.0699999999999994,,True,4.594,0.37,0.356,1.9949999999999999,2.9,0.1106399931328266,83.1,positional fallback,0.0,0.2239376353783467,0.1047903105479461,8.189865176177413,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,5.5
Quenda,Quenda (CHE),Chelsea,MID,5.5,0.0,593117,Geovany Quenda,CHE,False,Quenda,True,5.31,3.17,0.9654545454545453,0.51,0.47,0.43,0.7,0.5,0.56,0.48,0.58,0.55,0.51,0.09,0.01636363636363636,0.0,0.01,0.01,0.02,0.02,0.03,-3.08,,True,4.589999999999999,0.344,0.376,2.0460000000000003,2.9,0.1013562566374302,83.1,positional fallback,0.0,0.2239376353783467,0.1047903105479461,8.189865176177413,0.0,,,,,,,,,,,,,,,,166.0,4.0,41.5,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,5.5
B.Badiashile,B.Badiashile (CHE),Chelsea,DEF,4.5,0.0,242880,Benoît Badiashile Mukinayi,CHE,False,B.Badiashile,False,5.25,3.13,1.1666666666666667,0.53,0.49,0.51,0.55,0.52,0.53,0.53,0.54,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.13,,True,5.082999999999999,0.089,0.078,0.9248,1.0,0.01,88.40686274509804,player history,636.5,0.0509908363217105,0.0038322964049889,9.78626043405676,0.0,,,,11.0,470.0,0.0,0.06772211,0.0,0.012968063617021276,0.0,0.0,0.0,6.0,19.0,0.3157894736842105,,,,,,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,4.5
Gourna-Douath,Gourna-Douath (HUL),Hull,MID,5.0,0.0,469266,Lucas Gourna-Douath,HUL,False,Gourna-Douath,True,5.18,3.12,1.036,0.51,0.54,0.52,0.51,0.52,0.52,0.51,0.52,0.58,0.46,3.9,0.78,0.73,0.71,0.69,0.59,0.6,0.58,0.7799999999999998,,True,4.565999999999999,0.251,0.363,1.4332,2.4,0.1950438457101378,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,,,,,,,,,,,,,30.0,1.0,30.0,0.0,0.0,-0.4519100791990885,-0.454055750336764,20,20,-1.5007189863388086,1533.0,1001.0,1.26,2.241860660354812,13.5,0.876626488060625,1,5.0
Button,Button (IPS),Ipswich,GK,4.0,0.4,50093,David Button,IPS,False,Button,True,5.07,2.9599999999999995,1.2675,0.62,0.34,0.42,0.53,0.48,0.57,0.27,0.57,0.74,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9599999999999995,,True,3.015,2.055,0.0,1.4015,3.804,0.1781913109021648,89.9,positional fallback,0.0,0.0021218657186201,0.0019721089976119,2.7050330449672813,0.0,,,,,,,,,,,,,,,,,,,,,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,4.0
Rowswell,Rowswell (TOT),Tottenham,DEF,4.0,0.1,499716,James Rowswell,TOT,False,Rowswell,True,5.06,2.9,1.265,0.46,0.44,0.5,0.55,0.55,0.4,0.67,0.42,0.59,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,,True,2.5569999999999995,1.287,1.216,1.8008,3.7358,0.1007634838838227,87.5,positional fallback,0.0,0.0780161196265875,0.0391938534500658,8.421520428158146,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,-0.0511239337666682,-0.1320343685467415,15,17,0.4131043967098503,1777.0,41.0,17.0,1.5616840436848023,10.0,1.2135919166562028,0,4.0
Bettinelli,Bettinelli (MCI),Man City,GK,4.5,0.0,122074,Marcus Bettinelli,MCI,False,Bettinelli,True,5.03,2.9299999999999997,1.1177777777777778,0.49,0.47,0.56,0.38,0.61,0.42,0.61,0.44,0.55,0.5,0.04,0.008888888888888889,0.0,0.0,0.01,0.01,0.01,0.01,-2.8899999999999997,,True,2.446,2.584,0.0,1.5404,5.157,0.1275364349351177,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3979137564561784,0.3023979198869594,1,2,1.5720974480619654,1971.0,3.5,67.0,1.0050081070657415,12.3,0.9984810217456443,0,4.5
Minteh,Minteh (BHA),Brighton,MID,6.0,0.1,592031,Yankuba Minteh,BHA,False,Minteh,False,4.92,2.94,0.82,0.52,0.44,0.51,0.55,0.44,0.48,0.51,0.49,0.45,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,,True,4.8709999999999996,0.04,0.009000000000000001,1.2065,1.0,0.01,83.12611940298508,player history,3309.5,0.3525669287920669,0.187917356625085,7.168305617051948,0.0,,,5.0,36.0,2389.0,3.82,4.9435277200000005,0.14390958560066974,0.18623587057346172,41.0,3.0,8.0,26.0,36.0,0.7222222222222222,59.0,1.0,59.0,0.0,0.0,0.0842682216689143,0.0973748541570488,9,3,0.0297333718288103,1842.0,101.0,15.0,1.3234673027835793,10.8,1.130590346257485,0,6.0
Byfield,Byfield (TOT),Tottenham,DEF,4.0,0.1,640419,Jun'ai Byfield,TOT,False,Byfield,True,4.87,2.8400000000000003,1.2175,0.44,0.45,0.5,0.53,0.55,0.37,0.59,0.39,0.59,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8400000000000003,,True,2.3390000000000004,1.3,1.231,1.6921,3.6081000000000003,0.1007634838838227,87.5,positional fallback,0.0,0.0780161196265875,0.0391938534500658,8.421520428158146,0.0,,,,2.0,1.0,0.0,0.00255357,0.0,0.22982129999999998,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,-0.0511239337666682,-0.1320343685467415,15,17,0.4131043967098503,1777.0,41.0,17.0,1.5616840436848023,10.0,1.2135919166562028,0,4.0
Emegha,Emegha (CHE),Chelsea,FWD,5.0,0.2,503037,Emmanuel Emegha,CHE,False,Emegha,True,4.81,2.89,0.962,0.46,0.42,0.38,0.65,0.46,0.52,0.44,0.55,0.51,0.43,0.09,0.018,0.0,0.01,0.01,0.02,0.02,0.03,-2.8000000000000003,,True,4.779,0.0,0.031,1.8850000000000002,2.0,0.101559655661267,81.5,positional fallback,0.0,0.3563138036245852,0.0503684965325606,4.432345205189561,0.0,,,,,,,,,,,,,,,,,,,,,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,5.0
Amad,Amad (MUN),Man United,MID,6.0,1.2,493250,Amad Diallo,MUN,False,Amad,False,4.76,2.88,0.7933333333333333,0.56,0.51,0.45,0.43,0.43,0.5,0.44,0.5,0.45,0.49,22.02,3.67,4.46,4.38,3.4,3.19,3.31,3.28,19.14,,True,4.72,0.03,0.01,1.3621,1.1,0.01,86.5935400516796,player history,3289.5,0.3916145794647543,0.1865086465459011,7.729250773344519,0.0,,,4.0,32.0,2339.0,5.48,4.90971822,0.21085934159897396,0.18891604950833693,53.0,2.0,5.0,26.0,31.0,0.8387096774193549,232.0,4.0,58.0,0.0,0.0,0.2911586787820938,0.036515569746031,3,5,1.2388665527515443,1915.0,7.0,34.0,1.2712178238678356,12.0,1.0271008142253517,0,6.0
Mamardashvili,Mamardashvili (LIV),Liverpool,GK,5.0,0.2,449027,Giorgi Mamardashvili,LIV,False,Mamardashvili,False,4.69,2.85,0.9380000000000001,0.47,0.47,0.56,0.49,0.43,0.43,0.43,0.53,0.4,0.5,0.4800000000000001,0.09600000000000002,0.07,0.08,0.08,0.09,0.08,0.08,-2.37,,True,2.9360000000000004,1.754,0.0,1.4019,2.4509999999999996,0.2581723770593674,89.96122448979591,player history,867.0,0.007328302086897,0.00014625,3.2329798152582963,0.0,,,,17.0,867.0,0.0,0.0162887,0.0,0.0016908685121107268,0.0,0.0,0.0,10.0,36.0,0.2777777777777778,368.0,5.0,73.6,0.0,0.0,0.2217904378795187,-0.0207728027571259,4,13,1.3549493323437265,1911.0,6.0,51.0,1.4367612878896527,9.9,1.2427165780373892,0,5.0
Baleba,Baleba (BHA),Brighton,MID,5.0,0.2,535301,Carlos Baleba,BHA,False,Baleba,False,4.56,2.7600000000000002,0.9119999999999999,0.47,0.45,0.48,0.48,0.43,0.45,0.47,0.44,0.44,0.46,9.51,1.902,1.71,1.47,1.75,1.61,1.41,1.56,6.75,,True,4.505999999999999,0.024,0.03,0.8587,1.0,0.01,81.43948863636365,player history,2981.0,0.1293775051215683,0.0515991208410673,10.852903951624244,0.0,,,,32.0,1646.0,0.76,0.77760264,0.04155528554070474,0.04251776281895504,20.0,0.0,0.0,23.0,32.0,0.71875,,,,,,0.0842682216689143,0.0973748541570488,9,3,0.0297333718288103,1842.0,101.0,15.0,1.3234673027835793,10.8,1.130590346257485,0,5.0
M.Bizot,M.Bizot (AVL),Aston Villa,GK,4.5,0.1,72147,Marco Bizot,AVL,False,M.Bizot,False,4.53,2.8499999999999996,1.0066666666666668,0.47,0.37,0.59,0.49,0.47,0.46,0.47,0.39,0.49,0.33,11.879999999999999,2.6399999999999997,1.91,1.84,2.27,2.1,1.78,1.98,9.03,,True,2.726,1.804,0.0,1.447,2.4509999999999996,0.2107218440342144,89.95128205128205,player history,585.0,0.0082592421192052,0.0002117142857142,0.9271523178807948,0.0,,,,19.0,585.0,0.0,0.00336754,0.0,0.000518083076923077,0.0,0.0,0.0,6.0,37.0,0.16216216216216217,270.0,3.0,90.0,0.0,0.0,0.0916761005372474,-0.0195020800368329,8,11,0.667472079995315,1921.0,26.0,26.0,1.4559886468855003,12.45,0.9473005095465162,0,4.5
